loan_id,account_id,date,amount,duration,payments,status,year,avg_balance,min_balance,max_balance,total_transactions,avg_transaction_amount,total_credits,total_withdrawals,credit_withdrawal_ratio,client_id,age,gender,avg_salary,unemployment_rate,has_card,default
7130,10411,1996-12-11,123408,24,5142,A,1996,53103.9119122257,700.0,150940.8,319,7293.119122257053,98,221,0.4434389140271493,12810,62,Male,10446,7.340000152587891,1,0
7136,10436,1996-09-28,54396,36,1511,C,1996,59094.32727272727,800.0,88463.8,187,2810.5561497326203,75,112,0.6696428571428571,12840,87,Male,8441,3.450000047683716,0,0
7137,10439,1994-06-03,151560,24,6315,A,1994,56040.939047619046,300.0,120007.8,420,11929.745238095238,124,296,0.4189189189189189,12843,73,Male,8512,3.509999990463257,1,0
7138,10440,1995-07-03,60000,60,1000,C,1995,36766.0978021978,400.0,66973.4,455,2610.5626373626374,160,295,0.5423728813559322,12844,80,Male,8390,2.2799999713897705,0,0
7139,10445,1998-01-22,23412,12,1951,C,1998,60224.12610837438,800.0,104927.7,203,7726.35960591133,63,140,0.45,12850,71,Male,8994,3.799999952316284,1,0
7142,10451,1994-12-19,482940,60,8049,D,1994,19843.180704697985,-1130.8,57707.2,596,3766.4379194630874,231,365,0.6328767123287671,12859,50,Female,12541,0.28999999165534973,0,1
7147,10478,1998-01-02,267600,48,5575,C,1998,55396.669270833336,200.0,137673.6,192,12022.5625,90,102,0.8823529411764706,12890,68,Female,10177,6.630000114440918,0,0
7151,10493,1998-02-18,133800,24,5575,C,1998,45125.54712643678,300.0,120474.5,174,9324.563218390804,62,112,0.5535714285714286,12908,85,Male,8754,3.8299999237060547,0,0
7154,10520,1996-12-05,417600,60,6960,C,1996,56437.251243781095,200.0,209637.0,201,11615.950248756219,83,118,0.7033898305084746,12943,56,Male,8743,1.8799999952316284,1,0
7164,10613,1998-08-15,249792,48,5204,C,1998,51853.69466666667,700.0,94979.3,75,12911.92,31,44,0.7045454545454546,13051,61,Male,8743,1.8799999952316284,1,0
7166,10630,1995-06-24,198240,24,8260,A,1995,27500.58476821192,300.0,51947.2,302,5348.7913907284765,131,171,0.7660818713450293,13071,70,Male,9832,3.319999933242798,0,0
7167,10644,1998-06-18,269964,36,7499,C,1998,61665.083193277314,400.0,120646.8,119,14148.714285714286,36,83,0.43373493975903615,13089,47,Female,8427,1.1200000047683716,1,0
7168,10645,1998-07-05,208332,36,5787,C,1998,66406.32283950617,500.0,134650.3,162,15624.228395061727,48,114,0.42105263157894735,13090,46,Female,8507,1.6699999570846558,0,0
7171,10650,1998-02-24,196224,48,4088,C,1998,76376.83260869565,300.0,135473.2,92,17469.58695652174,32,60,0.5333333333333333,13095,76,Male,8369,4.730000019073486,1,0
7172,10652,1998-05-07,45720,12,3810,C,1998,38838.97619047619,700.0,87185.5,147,9134.86394557823,42,105,0.4,13098,48,Female,12541,0.28999999165534973,0,0
7176,10663,1995-10-28,260028,36,7223,A,1995,46624.609957627115,200.0,124900.7,472,11987.222457627118,123,349,0.3524355300859599,13113,50,Male,9622,0.44999998807907104,1,0
7181,10679,1997-10-02,197808,24,8242,C,1997,68015.28684210527,900.0,134985.4,114,17845.026315789473,38,76,0.5,13134,64,Female,12541,0.28999999165534973,1,0
7187,10711,1997-12-24,24180,60,403,C,1997,79260.96491935484,1100.0,98533.7,248,5374.487903225807,59,189,0.31216931216931215,13172,88,Male,9198,3.3299999237060547,0,0
7189,10728,1996-03-21,154656,48,3222,C,1996,40544.8419939577,1000.0,75028.5,331,6447.111782477341,111,220,0.5045454545454545,13190,70,Male,8678,5.929999828338623,0,0
7192,10738,1994-12-21,115992,36,3222,A,1994,53150.36557377049,200.0,154191.9,549,9273.433515482695,178,371,0.4797843665768194,13201,89,Male,8930,3.5199999809265137,1,0
7194,10762,1996-09-17,68832,36,1912,C,1996,36848.352459016394,700.0,64598.0,244,6317.434426229508,79,165,0.47878787878787876,13231,67,Male,12541,0.28999999165534973,0,0
7195,10774,1998-04-23,339168,48,7066,C,1998,33453.5,1000.0,52920.1,103,4119.145631067961,52,51,1.0196078431372548,13246,84,Female,8369,1.7899999618530273,0,0
7198,10788,1994-08-23,45768,12,3814,A,1994,31160.507859078592,526.2,108908.6,369,5952.224932249323,161,208,0.7740384615384616,13260,49,Female,8994,3.799999952316284,0,0
7199,10789,1997-12-09,45768,12,3814,A,1997,61170.724210526314,900.0,150977.5,285,11448.61754385965,89,196,0.45408163265306123,13261,82,Male,8819,5.380000114440918,0,0
7200,10799,1998-07-11,31140,60,519,C,1998,35419.971951219515,800.0,58487.6,82,2268.548780487805,42,40,1.05,13276,49,Male,8369,4.730000019073486,0,0
7201,10807,1997-03-07,67464,12,5622,A,1997,55339.30691489361,600.0,110281.3,188,12446.63829787234,67,121,0.5537190082644629,13285,91,Male,9675,6.429999828338623,0,0
7202,10812,1998-05-29,140688,48,2931,C,1998,45509.38333333333,300.0,140245.8,114,9105.078947368422,46,68,0.6764705882352942,13290,85,Male,8427,1.1200000047683716,0,0
7209,10857,1997-11-30,385560,60,6426,D,1997,23113.343670886075,-13832.8,86316.7,158,8534.588607594937,77,81,0.9506172839506173,13346,70,Male,8187,4.829999923706055,0,1
7213,10884,1996-02-13,113544,36,3154,C,1996,46559.33666666666,700.0,99289.2,360,6323.725,116,244,0.47540983606557374,13380,84,Male,8403,5.739999771118164,0,0
7219,10905,1997-08-23,57120,48,1190,C,1997,47957.21647727273,1000.0,74473.7,176,2981.465909090909,58,118,0.4915254237288136,13405,68,Male,9272,2.799999952316284,1,0
7220,10911,1994-07-28,131292,36,3647,A,1994,39851.7443231441,1000.0,78010.1,458,7147.652838427947,149,309,0.48220064724919093,13412,72,Male,12541,0.28999999165534973,0,0
7221,10915,1998-06-11,152460,60,2541,C,1998,21452.118390804597,600.0,52438.0,174,4418.373563218391,49,125,0.392,13417,75,Female,8554,2.4700000286102295,0,0
7226,10940,1994-02-23,197748,36,5493,A,1994,47871.804460093896,300.0,88446.0,426,7699.927230046948,128,298,0.42953020134228187,13447,56,Female,8598,2.7699999809265137,0,0
7227,10942,1995-10-02,314520,60,5242,C,1995,59540.35606407323,500.0,140546.0,437,14302.864988558353,171,266,0.6428571428571429,13451,71,Female,8254,2.7899999618530273,0,0
7230,10954,1997-04-02,18720,60,312,C,1997,41612.400606060604,300.0,70246.3,165,4774.557575757576,59,106,0.5566037735849056,13468,66,Male,8554,2.4700000286102295,1,0
7233,10963,1996-12-25,115812,36,3217,C,1996,60144.7615658363,1100.0,156504.0,281,11726.889679715303,112,169,0.6627218934911243,13480,73,Male,8427,1.1200000047683716,0,0
7235,10973,1993-10-13,154416,48,3217,A,1993,59327.01677282378,7728.9,175711.0,471,13185.042462845011,185,286,0.6468531468531469,13490,57,Female,8968,2.8299999237060547,0,0
7240,11013,1993-09-06,274740,60,4579,A,1993,56863.044561403505,600.0,122893.1,570,11185.957894736843,143,427,0.33489461358313816,13539,48,Male,8288,3.7899999618530273,1,0
7241,11021,1995-03-04,168984,24,7041,B,1995,62531.169715447155,-517.7,165293.0,492,9948.268292682927,232,260,0.8923076923076924,13548,50,Male,12541,0.28999999165534973,0,1
7242,11027,1997-10-23,48096,24,2004,C,1997,31385.01444444444,800.0,51009.5,180,4744.894444444444,71,109,0.6513761467889908,13556,68,Male,9272,2.799999952316284,0,0
7243,11042,1995-12-04,217152,36,6032,A,1995,56176.473040752346,400.0,112780.8,319,11499.796238244515,95,224,0.42410714285714285,13576,52,Male,8994,3.799999952316284,1,0
7246,11054,1996-08-20,148920,60,2482,C,1996,33558.10130434782,400.0,66824.8,230,6406.686956521739,100,130,0.7692307692307693,13590,49,Male,8444,3.240000009536743,0,0
7249,11065,1994-06-12,69360,48,1445,A,1994,33491.12313432836,1100.0,56735.8,402,4412.37064676617,139,263,0.5285171102661597,13603,85,Male,8369,1.7899999618530273,0,0
7250,11069,1997-03-04,119136,48,2482,C,1997,53521.0790513834,1100.0,121369.5,253,8753.01185770751,92,161,0.5714285714285714,13608,63,Female,9065,4.460000038146973,0,0
7253,11079,1997-04-26,98304,12,8192,A,1997,73155.42244897959,300.0,146540.3,245,16496.13469387755,84,161,0.5217391304347826,13620,56,Male,8427,1.1200000047683716,1,0
7255,11096,1997-06-09,213300,60,3555,C,1997,36061.531756756754,800.0,74941.4,148,8207.702702702703,51,97,0.5257731958762887,13640,71,Female,8594,1.6200000047683716,0,0
7259,11111,1994-01-31,108144,36,3004,A,1994,58748.01232032854,900.0,155581.7,487,11280.7022587269,185,302,0.6125827814569537,13657,63,Female,8444,3.240000009536743,0,0
7262,11135,1994-03-01,182628,36,5073,A,1994,39233.09515738499,500.0,71487.6,413,5069.036319612591,131,282,0.4645390070921986,13687,67,Male,8819,5.380000114440918,0,0
7263,11138,1996-01-19,89880,24,3745,A,1996,73312.6225308642,800.0,168372.3,324,16578.39197530864,130,194,0.6701030927835051,13690,63,Male,10177,6.630000114440918,1,0
7264,11141,1997-10-07,44940,12,3745,A,1997,61529.496666666666,200.0,144498.2,150,11255.013333333334,66,84,0.7857142857142857,13694,50,Female,12541,0.28999999165534973,1,0
7271,11186,1996-10-02,392460,60,6541,C,1996,67104.89319526627,900.0,139172.5,338,12491.467455621301,105,233,0.45064377682403434,13750,46,Female,8754,3.8299999237060547,1,0
7277,11231,1997-10-24,89280,12,7440,A,1997,50240.99418604651,900.0,109529.5,172,12707.267441860466,47,125,0.376,13803,79,Male,12541,0.28999999165534973,0,0
7279,11244,1997-12-11,155760,24,6490,C,1997,45880.06449704142,200.0,131320.4,169,11914.491124260356,66,103,0.6407766990291263,13820,78,Female,8705,5.75,0,0
7284,11265,1993-09-15,52788,12,4399,A,1993,21999.038302277433,1000.0,41469.1,483,2660.1159420289855,167,316,0.5284810126582279,13845,53,Male,9045,3.130000114440918,0,0
7286,11271,1997-01-31,67320,36,1870,C,1997,23299.591390728474,200.0,43949.4,302,3461.4039735099336,94,208,0.4519230769230769,13852,54,Male,9307,3.8499999046325684,0,0
7292,11317,1998-11-22,317460,60,5291,C,1998,66156.79803921569,700.0,135890.4,153,14146.40522875817,53,100,0.53,13912,51,Male,8187,4.829999923706055,0,0
7294,11327,1998-09-27,39168,24,1632,C,1998,56410.38783783784,300.0,81495.6,74,7562.027027027027,29,45,0.6444444444444445,13923,47,Female,9920,2.259999990463257,0,0
7295,11328,1998-07-18,280440,60,4674,C,1998,46713.34236111111,1000.0,136153.0,144,9112.416666666666,62,82,0.7560975609756098,13924,74,Female,9897,1.600000023841858,0,0
7304,11349,1995-10-29,419880,60,6998,C,1995,48868.0201986755,200.0,113678.7,302,13090.370860927153,90,212,0.42452830188679247,13955,81,Female,12541,0.28999999165534973,0,0
7305,11359,1996-08-06,54024,12,4502,A,1996,35898.573404255316,1000.0,81705.8,376,7829.558510638298,103,273,0.3772893772893773,13968,58,Male,8814,4.760000228881836,1,0
7308,11362,1996-12-27,129408,24,5392,A,1996,30446.439941690962,1000.0,56055.6,343,3877.1516034985425,80,263,0.3041825095057034,13971,64,Female,8110,5.769999980926514,0,0
